season,id,name,short_name,description,home_team,away_team,toss_won,decision,1st_inning_score,2nd_inning_score,home_score,away_score,winner,result,start_date,end_date,venue_id,venue_name,home_captain,away_captain,pom,points,super_over,home_overs,home_runs,home_wickets,home_boundaries,away_overs,away_runs,away_wickets,away_boundaries,highlights,home_key_batsman,home_key_bowler,home_playx1,away_playx1,away_key_batsman,away_key_bowler,match_days,umpire1,umpire2,tv_umpire,referee,reserve_umpire
2022,1304076,Rajasthan Royals v Kolkata Knight Riders,RR v KKR,"30th Match (N), Indian Premier League at Mumbai, Apr 18 2022",RR,KKR,KKR,BOWL FIRST,217/5,210,217/5,210,RR,Royals won by 7 runs,2022-04-18T14:00Z,2022-04-19T23:59Z,58317,"Brabourne Stadium, Mumbai",Sanju Samson,Shreyas Iyer,Yuzvendra Chahal,"Rajasthan Royals 2, Kolkata Knight Riders 0",False,20,217,5,28,19.4,210,10,27,"Jos Buttler ton, Yuzvendra Chahal hat-trick give Rajasthan Royals narrow win. Finch, Shreyas half-centuries and Umesh's late blitz gave Knight Riders a chance before they fell short in big chase","Jos Buttler,Sanju Samson","Yuzvendra Chahal,Obed McCoy","Jos Buttler (UKN),Devdutt Padikkal (UKN),Sanju Samson (WK),Shimron Hetmyer (UKN),Riyan Parag (UKN),Karun Nair (UKN),Ravichandran Ashwin (AR),Trent Boult (BL),Obed McCoy (BL),Prasidh Krishna (BL),Yuzvendra Chahal (BL)","Aaron Finch (UKN),Sunil Narine (AR),Shreyas Iyer (UKN),Nitish Rana (UKN),Andre Russell (AR),Venkatesh Iyer (AR),Sheldon Jackson (WK),Shivam Mavi (AR),Pat Cummins (BL),Umesh Yadav (BL),Varun Chakravarthy (BL)","Shreyas Iyer,Aaron Finch","Sunil Narine,Andre Russell",18 April 2022 - night match (20-over match),Sadashiv Iyer,Virender Sharma,Nitin Menon,Manu Nayyar,Nikhil Patwardhan
2022,1304077,Lucknow Super Giants v Royal Challengers Bangalore,LSG v RCB,"31st Match (N), Indian Premier League at Navi Mumbai, Apr 19 2022",LSG,RCB,LSG,BOWL FIRST,181/6,163/8,163/8,181/6,RCB,RCB won by 18 runs,2022-04-19T14:00Z,2022-04-20T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",KL Rahul,Faf du Plessis,Faf du Plessis,"Royal Challengers Bangalore 2, Lucknow Super Giants 0",False,20,163,8,20,20,181,6,21,Faf du Plessis and Josh Hazlewood put Royal Challengers in top two. Glenn Maxwell and Shahbaz Ahmed also played crucial roles in an 18-run victory,"Krunal Pandya,KL Rahul","Jason Holder,Dushmantha Chameera","Quinton de Kock (WK),KL Rahul (UKN),Manish Pandey (UKN),Krunal Pandya (AR),Deepak Hooda (AR),Ayush Badoni (UKN),Marcus Stoinis (AR),Jason Holder (AR),Dushmantha Chameera (BL),Ravi Bishnoi (BL),Avesh Khan (BL)","Anuj Rawat (UKN),Faf du Plessis (UKN),Virat Kohli (UKN),Glenn Maxwell (AR),Suyash Prabhudessai (AR),Shahbaz Ahmed (AR),Dinesh Karthik (WK),Harshal Patel (BL),Wanindu Hasaranga de Silva (AR),Josh Hazlewood (BL),Mohammed Siraj (BL)","Faf du Plessis,Shahbaz Ahmed","Josh Hazlewood,Harshal Patel",19 April 2022 - night match (20-over match),Chris Gaffaney,Nitin Pandit,Jayaraman Madanagopal,Prakash Bhatt,Chirra Ravikanthreddy
2022,1304078,Delhi Capitals v Punjab Kings,DC v PBKS,"32nd Match (N), Indian Premier League at Mumbai, Apr 20 2022",DC,PBKS,DC,BOWL FIRST,115,119/1,119/1,115,DC,Capitals won by 9 wkts (57b rem),2022-04-20T14:00Z,2022-04-21T23:59Z,58317,"Brabourne Stadium, Mumbai",Rishabh Pant,Mayank Agarwal,Kuldeep Yadav,"Delhi Capitals 2, Punjab Kings 0",False,10.3,119,1,20,20,115,10,16,"All-star bowling, big Warner-Shaw stand lead Capitals demolition of Kings. Capitals race to 81 inside powerplay, and past the target in 10.3 overs, after restricting Kings to 115, the lowest total this season","David Warner,Prithvi Shaw","Axar Patel,Lalit Yadav","Prithvi Shaw (UKN),David Warner (UKN),Sarfaraz Khan (UKN),Rishabh Pant (WK),Rovman Powell (UKN),Lalit Yadav (AR),Shardul Thakur (BL),Axar Patel (AR),Kuldeep Yadav (BL),Mustafizur Rahman (BL),Khaleel Ahmed (BL)","Mayank Agarwal (UKN),Shikhar Dhawan (UKN),Jonny Bairstow (UKN),Liam Livingstone (AR),Jitesh Sharma (WK),M Shahrukh Khan (UKN),Kagiso Rabada (BL),Nathan Ellis (BL),Rahul Chahar (BL),Arshdeep Singh (BL),Vaibhav Arora (BL)","Jitesh Sharma,Mayank Agarwal","Rahul Chahar,Kagiso Rabada",20 April 2022 - night match (20-over match),Tapan Sharma,Rod Tucker,Anil Chaudhary,Shakti Singh,Rohan Pandit
2022,1304079,Mumbai Indians v Chennai Super Kings,MI v CSK,"33rd Match (N), Indian Premier League at Navi Mumbai, Apr 21 2022",MI,CSK,CSK,BOWL FIRST,155/7,156/7,155/7,156/7,CSK,Super Kings won by 3 wkts (0b rem),2022-04-21T14:00Z,2022-04-22T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Rohit Sharma,Ravindra Jadeja,Mukesh Choudhary,"Chennai Super Kings 2, Mumbai Indians 0",False,20,155,7,17,20,156,7,19,Dhoni the finisher rescues Chennai Super Kings in last-ball thriller. Pretorius and Choudhary play equally important roles in victory; Mumbai have now lost seven,"Tilak Varma,Suryakumar Yadav","Daniel Sams,Jaydev Unadkat","Rohit Sharma (UKN),Ishan Kishan (WK),Dewald Brevis (AR),Suryakumar Yadav (UKN),Tilak Varma (AR),Hrithik Shokeen (BL),Kieron Pollard (AR),Daniel Sams (AR),Jaydev Unadkat (BL),Riley Meredith (BL),Jasprit Bumrah (BL)","Ruturaj Gaikwad (UKN),Robin Uthappa (UKN),Mitchell Santner (AR),Ambati Rayudu (UKN),Shivam Dube (AR),Ravindra Jadeja (AR),MS Dhoni (WK),Dwaine Pretorius (AR),Dwayne Bravo (AR),Mukesh Choudhary (BL),Maheesh Theekshana (BL)","Ambati Rayudu,Robin Uthappa","Mukesh Choudhary,Dwayne Bravo",21 April 2022 - night match (20-over match),Ulhas Gandhe,Bruce Oxenford,KN Ananthapadmanabhan,Narayanan Kutty,Saidharshan Kumar
2022,1304080,Delhi Capitals v Rajasthan Royals,DC v RR,"34th Match (N), Indian Premier League at Mumbai, Apr 22 2022",DC,RR,DC,BOWL FIRST,222/2,207/8,207/8,222/2,RR,Royals won by 15 runs,2022-04-22T14:00Z,2022-04-23T23:59Z,58324,"Wankhede Stadium, Mumbai",Rishabh Pant,Sanju Samson,Jos Buttler,"Rajasthan Royals 2, Delhi Capitals 0",False,20,207,8,29,20,222,2,35,"Another Buttler century, Prasidh three-for clinch run-fest against Capitals. Powell gave Capitals a sniff with three back-to-back sixes in the last over and a controversy followed","Rishabh Pant,Prithvi Shaw","Mustafizur Rahman,Khaleel Ahmed","Prithvi Shaw (UKN),David Warner (UKN),Sarfaraz Khan (UKN),Rishabh Pant (WK),Lalit Yadav (AR),Axar Patel (AR),Shardul Thakur (BL),Rovman Powell (UKN),Kuldeep Yadav (BL),Mustafizur Rahman (BL),Khaleel Ahmed (BL)","Jos Buttler (UKN),Devdutt Padikkal (UKN),Sanju Samson (WK),Shimron Hetmyer (UKN),Riyan Parag (UKN),Karun Nair (UKN),Ravichandran Ashwin (AR),Trent Boult (BL),Obed McCoy (BL),Prasidh Krishna (BL),Yuzvendra Chahal (BL)","Jos Buttler,Devdutt Padikkal","Prasidh Krishna,Ravichandran Ashwin",22 April 2022 - night match (20-over match),Nitin Menon,Nikhil Patwardhan,Yeshwant Barde,Daniel Manohar,Sadashiv Iyer
2022,1304081,Kolkata Knight Riders v Gujarat Titans,KKR v GT,"35th Match (D/N), Indian Premier League at Navi Mumbai, Apr 23 2022",KKR,GT,GT,BAT FIRST,156/9,148/8,148/8,156/9,GT,Titans won by 8 runs,2022-04-23T10:00Z,2022-04-24T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Shreyas Iyer,Hardik Pandya,Rashid Khan,"Gujarat Titans 2, Kolkata Knight Riders 0",False,20,148,8,20,20,156,9,15,Shami-led Titans bowling attack thwarts Russell-powered Knight Riders. Titans climb to the top of the table after Hardik Pandya becomes first captain to bat first after winning the toss,"Andre Russell,Rinku Singh","Andre Russell,Tim Southee","Sam Billings (WK),Sunil Narine (AR),Shreyas Iyer (UKN),Nitish Rana (UKN),Rinku Singh (UKN),Venkatesh Iyer (AR),Andre Russell (AR),Shivam Mavi (AR),Umesh Yadav (BL),Tim Southee (BL),Varun Chakravarthy (BL)","Wriddhiman Saha (WK),Shubman Gill (UKN),Hardik Pandya (AR),David Miller (UKN),Rahul Tewatia (AR),Rashid Khan (BL),Abhinav Manohar (AR),Lockie Ferguson (BL),Alzarri Joseph (BL),Yash Dayal (BL),Mohammed Shami (BL)","Hardik Pandya,David Miller","Mohammed Shami,Rashid Khan",23 April 2022 - day/night match (20-over match),KN Ananthapadmanabhan,Ulhas Gandhe,Bruce Oxenford,Narayanan Kutty,Vinod Seshan
2022,1304082,Royal Challengers Bangalore v Sunrisers Hyderabad,RCB v SRH,"36th Match (N), Indian Premier League at Mumbai, Apr 23 2022",RCB,SRH,SRH,BOWL FIRST,68,72/1,68,72/1,SRH,Sunrisers won by 9 wkts (72b rem),2022-04-23T14:00Z,2022-04-24T23:59Z,58317,"Brabourne Stadium, Mumbai",Faf du Plessis,Kane Williamson,Marco Jansen,"Sunrisers Hyderabad 2, Royal Challengers Bangalore 0",False,16.1,68,10,6,8,72,1,12,"Marco Jansen, T Natarajan lead Sunrisers Hyderabad's rout of Royal Challengers Bangalore. The game lasted all of 24.1 overs after Royal Challengers folded for 68","Suyash Prabhudessai,Glenn Maxwell","Harshal Patel,Josh Hazlewood","Faf du Plessis (UKN),Anuj Rawat (UKN),Virat Kohli (UKN),Glenn Maxwell (AR),Suyash Prabhudessai (AR),Shahbaz Ahmed (AR),Dinesh Karthik (WK),Harshal Patel (BL),Wanindu Hasaranga de Silva (AR),Josh Hazlewood (BL),Mohammed Siraj (BL)","Abhishek Sharma (AR),Kane Williamson (UKN),Rahul Tripathi (UKN),Aiden Markram (UKN),Nicholas Pooran (WK),Shashank Singh (AR),Jagadeesha Suchith (BL),Bhuvneshwar Kumar (BL),Marco Jansen (AR),T Natarajan (BL),Umran Malik (BL)","Abhishek Sharma,Kane Williamson","T Natarajan,Marco Jansen",23 April 2022 - night match (20-over match),Jayaraman Madanagopal,Chirra Ravikanthreddy,Chris Gaffaney,Manu Nayyar,Saiyed Khalid
2022,1304083,Lucknow Super Giants v Mumbai Indians,LSG v MI,"37th Match (N), Indian Premier League at Mumbai, Apr 24 2022",LSG,MI,MI,BOWL FIRST,168/6,132/8,168/6,132/8,LSG,Super Giants won by 36 runs,2022-04-24T14:00Z,2022-04-25T23:59Z,58324,"Wankhede Stadium, Mumbai",KL Rahul,Rohit Sharma,KL Rahul,"Lucknow Super Giants 2, Mumbai Indians 0",False,20,168,6,20,20,132,8,12,"Rahul 103*, Krunal three-for send Mumbai hurtling to eighth defeat. The Lucknow Super Giants captain scored his third century against Mumbai, which is an IPL record","KL Rahul,Manish Pandey","Krunal Pandya,Ayush Badoni","Quinton de Kock (WK),KL Rahul (UKN),Manish Pandey (UKN),Marcus Stoinis (AR),Krunal Pandya (AR),Deepak Hooda (AR),Ayush Badoni (UKN),Jason Holder (AR),Dushmantha Chameera (BL),Ravi Bishnoi (BL),Mohsin Khan (BL)","Ishan Kishan (WK),Rohit Sharma (UKN),Dewald Brevis (AR),Suryakumar Yadav (UKN),Tilak Varma (AR),Kieron Pollard (AR),Daniel Sams (AR),Jaydev Unadkat (BL),Hrithik Shokeen (BL),Jasprit Bumrah (BL),Riley Meredith (BL)","Rohit Sharma,Tilak Varma","Kieron Pollard,Riley Meredith",24 April 2022 - night match (20-over match),Marais Erasmus,Saiyed Khalid,Virender Sharma,Shakti Singh,Nitin Pandit
2022,1304084,Punjab Kings v Chennai Super Kings,PBKS v CSK,"38th Match (N), Indian Premier League at Mumbai, Apr 25 2022",PBKS,CSK,CSK,BOWL FIRST,187/4,176/6,187/4,176/6,PBKS,Punjab Kings won by 11 runs,2022-04-25T14:00Z,2022-04-26T23:59Z,58324,"Wankhede Stadium, Mumbai",Mayank Agarwal,Ravindra Jadeja,Shikhar Dhawan,"Punjab Kings 2, Chennai Super Kings 0",False,20,187,4,21,20,176,6,23,"Arshdeep, Rabada death strangle after Shikhar Dhawan masterclass help Kings down Super Kings. Rayudu's 39-ball 78 raised hopes of a Super Kings win only to be dashed by tight overs by Kings at the death","Shikhar Dhawan,Bhanuka Rajapaksa","Kagiso Rabada,Rishi Dhawan","Mayank Agarwal (UKN),Shikhar Dhawan (UKN),Bhanuka Rajapaksa (UKN),Liam Livingstone (AR),Jonny Bairstow (UKN),Jitesh Sharma (WK),Rishi Dhawan (AR),Kagiso Rabada (BL),Rahul Chahar (BL),Arshdeep Singh (BL),Sandeep Sharma (BL)","Ruturaj Gaikwad (UKN),Robin Uthappa (UKN),Mitchell Santner (AR),Shivam Dube (AR),Ambati Rayudu (UKN),Ravindra Jadeja (AR),MS Dhoni (WK),Dwaine Pretorius (AR),Dwayne Bravo (AR),Mukesh Choudhary (BL),Maheesh Theekshana (BL)","Ambati Rayudu,Ruturaj Gaikwad","Dwayne Bravo,Maheesh Theekshana",25 April 2022 - night match (20-over match),Marais Erasmus,Tapan Sharma,Pashchim Pathak,Prakash Bhatt,Rohan Pandit
2022,1304085,Royal Challengers Bangalore v Rajasthan Royals,RCB v RR,"39th Match (N), Indian Premier League at Pune, Apr 26 2022",RCB,RR,RCB,BOWL FIRST,144/8,115,115,144/8,RR,Royals won by 29 runs,2022-04-26T14:00Z,2022-04-27T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",Faf du Plessis,Sanju Samson,Riyan Parag,"Rajasthan Royals 2, Royal Challengers Bangalore 0",False,19.3,115,10,13,20,144,8,17,"Parag, Kuldeep and Ashwin rescue the Royals. The batter's 56* off 31 dragged his team from 99 for 5 to 144. Then the bowlers combined to take 7 for 37 to stymie RCB in their small chase","Faf du Plessis,Wanindu Hasaranga de Silva","Josh Hazlewood,Wanindu Hasaranga de Silva","Virat Kohli (UKN),Faf du Plessis (UKN),Rajat Patidar (UKN),Glenn Maxwell (AR),Shahbaz Ahmed (AR),Suyash Prabhudessai (AR),Dinesh Karthik (WK),Wanindu Hasaranga de Silva (AR),Harshal Patel (BL),Mohammed Siraj (BL),Josh Hazlewood (BL)","Jos Buttler (UKN),Devdutt Padikkal (UKN),Ravichandran Ashwin (AR),Sanju Samson (WK),Daryl Mitchell (AR),Riyan Parag (UKN),Shimron Hetmyer (UKN),Trent Boult (BL),Prasidh Krishna (BL),Yuzvendra Chahal (BL),Kuldeep Sen (BL)","Riyan Parag,Sanju Samson","Kuldeep Sen,Ravichandran Ashwin",26 April 2022 - night match (20-over match),KN Ananthapadmanabhan,Bruce Oxenford,Ulhas Gandhe,Narayanan Kutty,Saidharshan Kumar
2022,1304086,Gujarat Titans v Sunrisers Hyderabad,GT v SRH,"40th Match (N), Indian Premier League at Mumbai, Apr 27 2022",GT,SRH,GT,BOWL FIRST,195/6,199/5,199/5,195/6,GT,Titans won by 5 wkts (0b rem),2022-04-27T14:00Z,2022-04-28T23:59Z,58324,"Wankhede Stadium, Mumbai",Hardik Pandya,Kane Williamson,Umran Malik,"Gujarat Titans 2, Sunrisers Hyderabad 0",False,20,199,5,27,20,195,6,23,"Rashid, Tewatia pull off another final-ball heist for Titans. Umran Malik's five-for goes in vain as Titans hit four sixes in the last over","Wriddhiman Saha,Rahul Tewatia","Mohammed Shami,Yash Dayal","Wriddhiman Saha (WK),Shubman Gill (UKN),Hardik Pandya (AR),David Miller (UKN),Rahul Tewatia (AR),Abhinav Manohar (AR),Rashid Khan (BL),Lockie Ferguson (BL),Alzarri Joseph (BL),Yash Dayal (BL),Mohammed Shami (BL)","Abhishek Sharma (AR),Kane Williamson (UKN),Rahul Tripathi (UKN),Aiden Markram (UKN),Nicholas Pooran (WK),Washington Sundar (AR),Shashank Singh (AR),Marco Jansen (AR),Bhuvneshwar Kumar (BL),T Natarajan (BL),Umran Malik (BL)","Abhishek Sharma,Aiden Markram","Umran Malik,T Natarajan",27 April 2022 - night match (20-over match),Chris Gaffaney,Navdeep Singh,Jayaraman Madanagopal,Shakti Singh,Sadashiv Iyer
2022,1304087,Delhi Capitals v Kolkata Knight Riders,DC v KKR,"41st Match (N), Indian Premier League at Mumbai, Apr 28 2022",DC,KKR,DC,BOWL FIRST,146/9,150/6,150/6,146/9,DC,Capitals won by 4 wkts (6b rem),2022-04-28T14:00Z,2022-04-29T23:59Z,58324,"Wankhede Stadium, Mumbai",Rishabh Pant,Shreyas Iyer,Kuldeep Yadav,"Delhi Capitals 2, Kolkata Knight Riders 0",False,19,150,6,19,20,146,9,14,Kuldeep stars with four-for to hand Capitals fourth win. Rana's 57 not enough as Knight Riders suffer their fifth straight loss of the season,"David Warner,Rovman Powell","Kuldeep Yadav,Mustafizur Rahman","Prithvi Shaw (UKN),David Warner (UKN),Mitchell Marsh (AR),Lalit Yadav (AR),Rishabh Pant (WK),Rovman Powell (UKN),Axar Patel (AR),Shardul Thakur (BL),Kuldeep Yadav (BL),Mustafizur Rahman (BL),Chetan Sakariya (BL)","Aaron Finch (UKN),Venkatesh Iyer (AR),Shreyas Iyer (UKN),Baba Indrajith (WK),Sunil Narine (AR),Nitish Rana (UKN),Andre Russell (AR),Rinku Singh (UKN),Umesh Yadav (BL),Tim Southee (BL),Harshit Rana (BL)","Nitish Rana,Shreyas Iyer","Umesh Yadav,Sunil Narine",28 April 2022 - night match (20-over match),Anil Chaudhary,Pashchim Pathak,Nitin Menon,Daniel Manohar,Akshay Totre
2022,1304088,Punjab Kings v Lucknow Super Giants,PBKS v LSG,"42nd Match (N), Indian Premier League at Pune, Apr 29 2022",PBKS,LSG,KXIP,BOWL FIRST,153/8,133/8,133/8,153/8,LSG,Super Giants won by 20 runs,2022-04-29T14:00Z,2022-04-30T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",Mayank Agarwal,KL Rahul,Krunal Pandya,"Lucknow Super Giants 2, Punjab Kings 0",False,20,133,8,17,20,153,8,16,"Mohsin, Krunal help Lucknow Super Giants consolidate play-off position. Rabada's four-for in vain as Kings crash to fifth loss in nine games","Jonny Bairstow,Mayank Agarwal","Kagiso Rabada,Rahul Chahar","Mayank Agarwal (UKN),Shikhar Dhawan (UKN),Jonny Bairstow (UKN),Bhanuka Rajapaksa (UKN),Liam Livingstone (AR),Jitesh Sharma (WK),Rishi Dhawan (AR),Kagiso Rabada (BL),Rahul Chahar (BL),Arshdeep Singh (BL),Sandeep Sharma (BL)","Quinton de Kock (WK),KL Rahul (UKN),Deepak Hooda (AR),Krunal Pandya (AR),Marcus Stoinis (AR),Ayush Badoni (UKN),Jason Holder (AR),Dushmantha Chameera (BL),Mohsin Khan (BL),Avesh Khan (BL),Ravi Bishnoi (BL)","Quinton de Kock,Deepak Hooda","Mohsin Khan,Krunal Pandya",29 April 2022 - night match (20-over match),Ulhas Gandhe,Michael Gough,KN Ananthapadmanabhan,Narayanan Kutty,Vinod Seshan
2022,1304089,Gujarat Titans v Royal Challengers Bangalore,GT v RCB,"43rd Match (D/N), Indian Premier League at Mumbai, Apr 30 2022",GT,RCB,RCB,BAT FIRST,170/6,174/4,174/4,170/6,GT,Titans won by 6 wkts (3b rem),2022-04-30T10:00Z,2022-05-01T23:59Z,58317,"Brabourne Stadium, Mumbai",Hardik Pandya,Faf du Plessis,Rahul Tewatia,"Gujarat Titans 2, Royal Challengers Bangalore 0",False,19.3,174,4,22,20,170,6,22,"Expert finishing job from Tewatia, Miller takes Titans to eighth win in nine games. Despite modest total, RCB were in the game thanks to Shahbaz and Hasaranga, but fell well short in the end","Rahul Tewatia,David Miller","Pradeep Sangwan,Rashid Khan","Wriddhiman Saha (WK),Shubman Gill (UKN),Sai Sudharsan (UKN),Hardik Pandya (AR),David Miller (UKN),Rahul Tewatia (AR),Rashid Khan (BL),Pradeep Sangwan (BL),Alzarri Joseph (BL),Lockie Ferguson (BL),Mohammed Shami (BL)","Virat Kohli (UKN),Faf du Plessis (UKN),Rajat Patidar (UKN),Glenn Maxwell (AR),Dinesh Karthik (WK),Shahbaz Ahmed (AR),Mahipal Lomror (AR),Wanindu Hasaranga de Silva (AR),Harshal Patel (BL),Josh Hazlewood (BL),Mohammed Siraj (BL)","Virat Kohli,Rajat Patidar","Wanindu Hasaranga de Silva,Shahbaz Ahmed",30 April 2022 - day/night match (20-over match),Saiyed Khalid,Virender Sharma,Nitin Menon,Shakti Singh,Chirra Ravikanthreddy
2022,1304090,Rajasthan Royals v Mumbai Indians,RR v MI,"44th Match (N), Indian Premier League at Navi Mumbai, Apr 30 2022",RR,MI,MI,BOWL FIRST,158/6,161/5,158/6,161/5,MI,Mumbai won by 5 wkts (4b rem),2022-04-30T14:00Z,2022-05-01T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Sanju Samson,Rohit Sharma,Suryakumar Yadav,"Mumbai Indians 2, Rajasthan Royals 0",False,20,158,6,19,19.2,161,5,19,New-face Kartikeya stars as Mumbai win on ninth try. Suryakumar steers chase with a fifty after Buttler's 67 had taken Royals to 158,"Jos Buttler,Ravichandran Ashwin","Ravichandran Ashwin,Trent Boult","Jos Buttler (UKN),Devdutt Padikkal (UKN),Sanju Samson (WK),Daryl Mitchell (AR),Shimron Hetmyer (UKN),Riyan Parag (UKN),Ravichandran Ashwin (AR),Trent Boult (BL),Prasidh Krishna (BL),Yuzvendra Chahal (BL),Kuldeep Sen (BL)","Rohit Sharma (UKN),Ishan Kishan (WK),Suryakumar Yadav (UKN),Tilak Varma (AR),Kieron Pollard (AR),Tim David (UKN),Daniel Sams (AR),Hrithik Shokeen (BL),Kumar Kartikeya (BL),Jasprit Bumrah (BL),Riley Meredith (BL)","Suryakumar Yadav,Tilak Varma","Riley Meredith,Hrithik Shokeen",30 April 2022 - night match (20-over match),Yeshwant Barde,Bruce Oxenford,Navdeep Singh,Manu Nayyar,Tapan Sharma
2022,1304091,Delhi Capitals v Lucknow Super Giants,DC v LSG,"45th Match (D/N), Indian Premier League at Mumbai, May 1 2022",DC,LSG,LSG,BAT FIRST,195/3,189/7,189/7,195/3,LSG,Super Giants won by 6 runs,2022-05-01T10:00Z,2022-05-02T23:59Z,58324,"Wankhede Stadium, Mumbai",Rishabh Pant,KL Rahul,Mohsin Khan,"Lucknow Super Giants 2, Delhi Capitals 0",False,20,189,7,26,20,195,3,22,"Mohsin Khan's four-for downs Delhi Capitals as Lucknow Super Giants continue to soar. Super Giants survive sloppy fielding effort after Rahul, Hooda fifties lifted them to 195","Rishabh Pant,Axar Patel","Shardul Thakur,Chetan Sakariya","Prithvi Shaw (UKN),David Warner (UKN),Mitchell Marsh (AR),Rishabh Pant (WK),Lalit Yadav (AR),Rovman Powell (UKN),Axar Patel (AR),Shardul Thakur (BL),Kuldeep Yadav (BL),Mustafizur Rahman (BL),Chetan Sakariya (BL)","Quinton de Kock (WK),KL Rahul (UKN),Deepak Hooda (AR),Marcus Stoinis (AR),Krunal Pandya (AR),Ayush Badoni (UKN),Jason Holder (AR),Mohsin Khan (BL),Krishnappa Gowtham (AR),Dushmantha Chameera (BL),Ravi Bishnoi (BL)","KL Rahul,Deepak Hooda","Mohsin Khan,Krishnappa Gowtham",1 May 2022 - day/night match (20-over match),Chris Gaffaney,Chirra Ravikanthreddy,Pashchim Pathak,Prakash Bhatt,Akshay Totre
2022,1304092,Sunrisers Hyderabad v Chennai Super Kings,SRH v CSK,"46th Match (N), Indian Premier League at Pune, May 1 2022",SRH,CSK,SRH,BOWL FIRST,202/2,189/6,189/6,202/2,CSK,Super Kings won by 13 runs,2022-05-01T14:00Z,2022-05-02T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",Kane Williamson,MS Dhoni,Ruturaj Gaikwad,"Chennai Super Kings 2, Sunrisers Hyderabad 0",False,20,189,6,22,20,202,2,25,"Ruturaj Gaikwad, Devon Conway, Mukesh Choudhary sink Sunrisers Hyderabad. CSK defend 202 to wrap up third win on Dhoni's return to captaincy","Nicholas Pooran,Kane Williamson","T Natarajan,Shashank Singh","Abhishek Sharma (AR),Kane Williamson (UKN),Rahul Tripathi (UKN),Aiden Markram (UKN),Nicholas Pooran (WK),Shashank Singh (AR),Washington Sundar (AR),Marco Jansen (AR),Bhuvneshwar Kumar (BL),T Natarajan (BL),Umran Malik (BL)","Ruturaj Gaikwad (UKN),Devon Conway (UKN),MS Dhoni (WK),Ravindra Jadeja (AR),Robin Uthappa (UKN),Ambati Rayudu (UKN),Simarjeet Singh (BL),Mitchell Santner (AR),Dwaine Pretorius (AR),Mukesh Choudhary (BL),Maheesh Theekshana (BL)","Ruturaj Gaikwad,Devon Conway","Mukesh Choudhary,Mitchell Santner",1 May 2022 - night match (20-over match),KN Ananthapadmanabhan,Anil Chaudhary,Michael Gough,Narayanan Kutty,Saidharshan Kumar
2022,1304093,Kolkata Knight Riders v Rajasthan Royals,KKR v RR,"47th Match (N), Indian Premier League at Mumbai, May 2 2022",KKR,RR,KKR,BOWL FIRST,152/5,158/3,158/3,152/5,KKR,KKR won by 7 wkts (5b rem),2022-05-02T14:00Z,2022-05-03T23:59Z,58324,"Wankhede Stadium, Mumbai",Shreyas Iyer,Sanju Samson,Rinku Singh,"Kolkata Knight Riders 2, Rajasthan Royals 0",False,19.1,158,3,18,20,152,5,18,"Rinku and Rana steer KKR home in tricky chase. Sanju Samson scored a half-century for Royals, but struggled to cut loose on a slow Wankhede pitch","Nitish Rana,Rinku Singh","Tim Southee,Umesh Yadav","Baba Indrajith (WK),Aaron Finch (UKN),Shreyas Iyer (UKN),Nitish Rana (UKN),Rinku Singh (UKN),Anukul Roy (AR),Andre Russell (AR),Sunil Narine (AR),Umesh Yadav (BL),Tim Southee (BL),Shivam Mavi (AR)","Jos Buttler (UKN),Devdutt Padikkal (UKN),Sanju Samson (WK),Karun Nair (UKN),Riyan Parag (UKN),Shimron Hetmyer (UKN),Ravichandran Ashwin (AR),Trent Boult (BL),Prasidh Krishna (BL),Yuzvendra Chahal (BL),Kuldeep Sen (BL)","Sanju Samson,Shimron Hetmyer","Trent Boult,Kuldeep Sen",2 May 2022 - night match (20-over match),Jayaraman Madanagopal,Nitin Pandit,Chris Gaffaney,Shakti Singh,Tapan Sharma
