season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2023.0,1359493,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,SN Thakur,Shardul Thakur,0.5,0,14,0,16.80,0,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
2023.0,1359493,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,2,B Kumar,Bhuvneshwar Kumar,4,1,29,1,7.25,10,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2023.0,1359493,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,2,M Jansen,Marco Jansen,4,0,37,2,9.25,12,1,3,4,2,False,https://www.espncricinfo.com/ci/content/player/696401.html
2023.0,1359493,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,2,T Natarajan,T Natarajan,4,0,54,1,13.50,6,6,3,1,0,False,https://www.espncricinfo.com/ci/content/player/802575.html
2023.0,1359493,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,2,Umran Malik,Umran Malik,2,0,36,1,18.00,3,4,3,0,0,False,https://www.espncricinfo.com/ci/content/player/1246528.html
2023.0,1359493,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,2,M Markande,Mayank Markande,4,0,27,2,6.75,10,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1081442.html
2023.0,1359493,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,2,Washington Sundar,Washington Sundar,2,0,20,0,10.00,2,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/719715.html
2023.0,1359494,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,A Nortje,Anrich Nortje,4,0,31,0,7.75,9,3,0,2,1,False,https://www.espncricinfo.com/ci/content/player/481979.html
2023.0,1359494,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,AR Patel,Axar Patel,3,0,25,1,8.33,9,0,3,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2023.0,1359494,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Mustafizur Rahman,Mustafizur Rahman,3,0,41,0,13.66,2,5,2,0,0,False,https://www.espncricinfo.com/ci/content/player/330902.html
2023.0,1359494,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,MR Marsh,Mitchell Marsh,2,0,18,2,9.00,5,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/272450.html
2023.0,1359494,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Lalit Yadav,Lalit Yadav,4,0,29,1,7.25,7,0,2,1,0,False,https://www.espncricinfo.com/ci/content/player/930189.html
2023.0,1359494,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Kuldeep Yadav,Kuldeep Yadav,4,1,23,2,5.75,10,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/559235.html
2023.0,1359494,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,Mohammed Siraj,Mohammed Siraj,4,0,23,2,5.75,14,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2023.0,1359494,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,WD Parnell,Wayne Parnell,4,0,28,1,7.00,10,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/265564.html
2023.0,1359494,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,V Vyshak,Vijaykumar Vyshak,4,0,20,3,5.00,11,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/777815.html
2023.0,1359494,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,Shahbaz Ahmed,Shahbaz Ahmed,1,0,11,0,11.00,0,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1159711.html
2023.0,1359494,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,PWH de Silva,Wanindu Hasaranga,3,0,37,1,12.33,4,5,1,0,0,False,https://www.espncricinfo.com/ci/content/player/784379.html
2023.0,1359494,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,HV Patel,Harshal Patel,4,0,32,1,8.00,7,3,0,3,0,False,https://www.espncricinfo.com/ci/content/player/390481.html
2023.0,1359495,LSG v PBKS,LSG,PBKS,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,MW Short,Matthew Short,2,0,10,0,5.00,7,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/605575.html
2023.0,1359495,LSG v PBKS,LSG,PBKS,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Arshdeep Singh,Arshdeep Singh,3,0,22,1,7.33,7,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2023.0,1359495,LSG v PBKS,LSG,PBKS,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,K Rabada,Kagiso Rabada,4,0,34,2,8.50,11,2,2,2,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2023.0,1359495,LSG v PBKS,LSG,PBKS,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,SM Curran,Sam Curran,4,0,31,3,7.75,9,2,1,2,0,True,https://www.espncricinfo.com/ci/content/player/662973.html
2023.0,1359495,LSG v PBKS,LSG,PBKS,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Harpreet Brar,Harpreet Brar,2,0,10,1,5.00,6,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1168641.html
2023.0,1359495,LSG v PBKS,LSG,PBKS,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Sikandar Raza,Sikandar Raza,2,0,19,1,9.50,2,2,0,0,1,False,https://www.espncricinfo.com/ci/content/player/299572.html
2023.0,1359495,LSG v PBKS,LSG,PBKS,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,RD Chahar,Rahul Chahar,3,0,28,0,9.33,5,1,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1064812.html
2023.0,1359495,LSG v PBKS,LSG,PBKS,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,Yudhvir Singh,Yudhvir Singh,3,0,19,2,6.33,11,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1206052.html
2023.0,1359495,LSG v PBKS,LSG,PBKS,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,Avesh Khan,Avesh Khan,3,0,24,0,8.00,8,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2023.0,1359495,LSG v PBKS,LSG,PBKS,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,MA Wood,Mark Wood,4,0,35,2,8.75,10,2,2,2,0,False,https://www.espncricinfo.com/ci/content/player/351588.html
2023.0,1359495,LSG v PBKS,LSG,PBKS,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,K Gowtham,Krishnappa Gowtham,4,0,31,1,7.75,10,1,2,1,0,False,https://www.espncricinfo.com/ci/content/player/424377.html
2023.0,1359495,LSG v PBKS,LSG,PBKS,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,KH Pandya,Krunal Pandya,3,0,32,1,10.66,6,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/471342.html
2023.0,1359495,LSG v PBKS,LSG,PBKS,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,Ravi Bishnoi,Ravi Bishnoi,2.3,0,18,2,7.20,7,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1175441.html
,1359496,MI v KKR,KKR,MI,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,AS Tendulkar,Arjun Tendulkar,2,0,17,0,8.50,6,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1148776.html
,1359496,MI v KKR,KKR,MI,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,C Green,Cameron Green,2,0,20,1,10.00,6,1,1,2,0,False,https://www.espncricinfo.com/ci/content/player/1076713.html
,1359496,MI v KKR,KKR,MI,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,D Jansen,Duan Jansen,4,0,53,1,13.25,6,3,4,4,0,False,https://www.espncricinfo.com/ci/content/player/595954.html
,1359496,MI v KKR,KKR,MI,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,PP Chawla,Piyush Chawla,4,0,19,1,4.75,10,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/32966.html
,1359496,MI v KKR,KKR,MI,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,HR Shokeen,Hrithik Shokeen,4,0,34,2,8.50,7,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1175423.html
,1359496,MI v KKR,KKR,MI,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,RP Meredith,Riley Meredith,4,0,40,1,10.00,9,3,3,0,0,False,https://www.espncricinfo.com/ci/content/player/961713.html
,1359496,MI v KKR,KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,UT Yadav,Umesh Yadav,2,0,19,0,9.50,6,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/376116.html
,1359496,MI v KKR,KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,SN Thakur,Shardul Thakur,2,0,25,1,12.50,2,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
,1359496,MI v KKR,KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,SP Narine,Sunil Narine,3,0,41,0,13.66,4,3,3,1,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
,1359496,MI v KKR,KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,Suyash Sharma,Suyash Sharma,4,0,27,2,6.75,11,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1350792.html
,1359496,MI v KKR,KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,CV Varun,Varun Chakravarthy,4,0,38,1,9.50,10,2,3,1,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
,1359496,MI v KKR,KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,LH Ferguson,Lockie Ferguson,1.4,0,19,1,11.40,4,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/493773.html
,1359496,MI v KKR,KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,AD Russell,Andre Russell,1,0,17,0,17.00,1,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2023.0,1359497,GT v RR,GT,RR,RR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,TA Boult,Trent Boult,4,0,46,1,11.50,6,4,2,2,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2023.0,1359497,GT v RR,GT,RR,RR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,Sandeep Sharma,Sandeep Sharma,4,0,25,2,6.25,10,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/438362.html
2023.0,1359497,GT v RR,GT,RR,RR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,A Zampa,Adam Zampa,4,0,32,1,8.00,9,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/379504.html
2023.0,1359497,GT v RR,GT,RR,RR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,R Ashwin,Ravichandran Ashwin,4,0,37,0,9.25,5,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2023.0,1359497,GT v RR,GT,RR,RR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,YS Chahal,Yuzvendra Chahal,4,0,36,1,9.00,3,0,2,1,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2023.0,1359497,GT v RR,GT,RR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,Mohammed Shami,Mohammed Shami,4,1,25,3,6.25,18,1,3,1,0,False,https://www.espncricinfo.com/ci/content/player/481896.html
2023.0,1359497,GT v RR,GT,RR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,HH Pandya,Hardik Pandya,4,0,24,1,6.00,14,3,1,0,0,True,https://www.espncricinfo.com/ci/content/player/625371.html
2023.0,1359497,GT v RR,GT,RR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,AS Joseph,Alzarri Joseph,3,0,47,0,15.66,2,3,4,0,0,False,https://www.espncricinfo.com/ci/content/player/670031.html
2023.0,1359497,GT v RR,GT,RR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,Rashid Khan,Rashid Khan,4,0,46,2,11.50,7,1,5,0,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2023.0,1359497,GT v RR,GT,RR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,MM Sharma,Mohit Sharma,2,0,7,0,3.50,5,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/537119.html
2023.0,1359497,GT v RR,GT,RR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,Noor Ahmad,Noor Ahmad,2.2,0,29,1,12.42,3,2,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1182529.html
2023.0,1359498,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Mohammed Siraj,Mohammed Siraj,4,0,30,1,7.50,10,1,2,1,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2023.0,1359498,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,WD Parnell,Wayne Parnell,4,0,48,1,12.00,7,3,4,0,0,False,https://www.espncricinfo.com/ci/content/player/265564.html
2023.0,1359498,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,V Vyshak,Vijaykumar Vyshak,4,0,62,1,15.50,3,5,5,0,0,False,https://www.espncricinfo.com/ci/content/player/777815.html
2023.0,1359498,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,GJ Maxwell,Glenn Maxwell,2.4,0,28,1,10.50,4,0,3,1,0,False,https://www.espncricinfo.com/ci/content/player/325026.html
2023.0,1359498,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,PWH de Silva,Wanindu Hasaranga,2,0,21,1,10.50,1,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/784379.html
2023.0,1359498,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,HV Patel,Harshal Patel,3.2,0,36,1,10.80,8,2,2,2,2,False,https://www.espncricinfo.com/ci/content/player/390481.html
2023.0,1359498,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,Akash Singh,Akash Singh,3,0,35,1,11.66,9,3,3,0,0,False,https://www.espncricinfo.com/ci/content/player/1175458.html
2023.0,1359498,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,TU Deshpande,Tushar Deshpande,4,0,45,3,11.25,9,5,2,3,0,False,https://www.espncricinfo.com/ci/content/player/822553.html
2023.0,1359498,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,M Theekshana,Maheesh Theekshana,4,0,41,1,10.25,4,1,3,1,0,False,https://www.espncricinfo.com/ci/content/player/1138316.html
2023.0,1359498,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,RA Jadeja,Ravindra Jadeja,4,0,37,0,9.25,3,0,3,0,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
2023.0,1359498,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,M Pathirana,Matheesha Pathirana,4,0,42,2,10.50,9,3,3,2,0,False,https://www.espncricinfo.com/ci/content/player/1194795.html
2023.0,1359498,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,MM Ali,Moeen Ali,1,0,13,1,13.00,3,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/8917.html
2023.0,1359499,SRH v MI,SRH,MI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,B Kumar,Bhuvneshwar Kumar,4,0,31,1,7.75,8,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2023.0,1359499,SRH v MI,SRH,MI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,M Jansen,Marco Jansen,4,0,43,2,10.75,11,3,4,1,0,False,https://www.espncricinfo.com/ci/content/player/696401.html
2023.0,1359499,SRH v MI,SRH,MI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Washington Sundar,Washington Sundar,4,0,33,0,8.25,10,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/719715.html
2023.0,1359499,SRH v MI,SRH,MI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,T Natarajan,T Natarajan,4,0,50,1,12.50,3,7,1,0,0,False,https://www.espncricinfo.com/ci/content/player/802575.html
2023.0,1359499,SRH v MI,SRH,MI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,M Markande,Mayank Markande,4,0,35,0,8.75,9,4,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1081442.html
2023.0,1359499,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,AS Tendulkar,Arjun Tendulkar,2.5,0,18,1,6.35,9,2,0,3,0,False,https://www.espncricinfo.com/ci/content/player/1148776.html
2023.0,1359499,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,JP Behrendorff,Jason Behrendorff,4,0,37,2,9.25,7,5,0,1,0,False,https://www.espncricinfo.com/ci/content/player/272477.html
2023.0,1359499,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,RP Meredith,Riley Meredith,4,0,33,2,8.25,10,3,1,3,0,False,https://www.espncricinfo.com/ci/content/player/961713.html
2023.0,1359499,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,HR Shokeen,Hrithik Shokeen,1,0,12,0,12.00,1,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1175423.html
2023.0,1359499,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,PP Chawla,Piyush Chawla,4,0,43,2,10.75,5,4,2,0,0,False,https://www.espncricinfo.com/ci/content/player/32966.html
2023.0,1359499,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,C Green,Cameron Green,4,0,29,1,7.25,9,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1076713.html
2023.0,1359500,RR v LSG,RR,LSG,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,TA Boult,Trent Boult,4,1,16,1,4.00,18,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2023.0,1359500,RR v LSG,RR,LSG,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,Sandeep Sharma,Sandeep Sharma,4,0,32,1,8.00,8,4,0,0,1,False,https://www.espncricinfo.com/ci/content/player/438362.html
2023.0,1359500,RR v LSG,RR,LSG,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,R Ashwin,Ravichandran Ashwin,4,0,23,2,5.75,9,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2023.0,1359500,RR v LSG,RR,LSG,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,YS Chahal,Yuzvendra Chahal,4,0,41,0,10.25,5,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2023.0,1359500,RR v LSG,RR,LSG,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,JO Holder,Jason Holder,4,0,38,1,9.50,7,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/391485.html
2023.0,1359500,RR v LSG,RR,LSG,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,Naveen-ul-Haq,Naveen-ul-Haq,4,0,19,0,4.75,11,0,1,1,0,False,https://www.espncricinfo.com/ci/content/player/793447.html
2023.0,1359500,RR v LSG,RR,LSG,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,Yudhvir Singh,Yudhvir Singh,2,0,27,0,13.50,6,2,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1206052.html
2023.0,1359500,RR v LSG,RR,LSG,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,Avesh Khan,Avesh Khan,4,0,25,3,6.25,12,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2023.0,1359500,RR v LSG,RR,LSG,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,MP Stoinis,Marcus Stoinis,4,0,28,2,7.00,11,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/325012.html
2023.0,1359500,RR v LSG,RR,LSG,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,Ravi Bishnoi,Ravi Bishnoi,4,0,25,0,6.25,8,2,0,0,1,False,https://www.espncricinfo.com/ci/content/player/1175441.html
2023.0,1359500,RR v LSG,RR,LSG,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,A Mishra,Amit Mishra,2,0,15,0,7.50,3,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/31107.html
2023.0,1359501,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,Arshdeep Singh,Arshdeep Singh,4,0,34,1,8.50,8,5,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2023.0,1359501,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,Harpreet Brar,Harpreet Brar,3,0,31,2,10.33,7,1,3,0,0,False,https://www.espncricinfo.com/ci/content/player/1168641.html
2023.0,1359501,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,NT Ellis,Nathan Ellis,4,0,41,1,10.25,8,2,3,1,0,False,https://www.espncricinfo.com/ci/content/player/826915.html
2023.0,1359501,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,SM Curran,Sam Curran,4,0,27,0,6.75,6,1,0,0,1,True,https://www.espncricinfo.com/ci/content/player/662973.html
2023.0,1359501,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,RD Chahar,Rahul Chahar,4,0,24,0,6.00,7,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1064812.html
2023.0,1359501,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,LS Livingstone,Liam Livingstone,1,0,9,0,9.00,0,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/403902.html
2023.0,1359501,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,Mohammed Siraj,Mohammed Siraj,4,0,21,4,5.25,13,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2023.0,1359501,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,WD Parnell,Wayne Parnell,3,0,32,1,10.66,9,1,4,0,0,False,https://www.espncricinfo.com/ci/content/player/265564.html
2023.0,1359501,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,PWH de Silva,Wanindu Hasaranga,4,0,39,2,9.75,7,2,3,0,0,False,https://www.espncricinfo.com/ci/content/player/784379.html
2023.0,1359501,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,V Vyshak,Vijaykumar Vyshak,3,0,29,0,9.66,6,2,2,1,0,False,https://www.espncricinfo.com/ci/content/player/777815.html
2023.0,1359501,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,GJ Maxwell,Glenn Maxwell,1,0,5,0,5.00,1,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/325026.html
2023.0,1359501,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,HV Patel,Harshal Patel,3.2,0,22,1,6.60,10,1,1,1,1,False,https://www.espncricinfo.com/ci/content/player/390481.html
2023.0,1359502,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,I Sharma,Ishant Sharma,4,0,19,2,4.75,13,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/236779.html
2023.0,1359502,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Mukesh Kumar,Mukesh Kumar,4,0,34,1,8.50,15,2,3,4,0,False,https://www.espncricinfo.com/ci/content/player/926851.html
2023.0,1359502,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,A Nortje,Anrich Nortje,4,0,20,2,5.00,16,3,0,2,0,False,https://www.espncricinfo.com/ci/content/player/481979.html
2023.0,1359502,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,AR Patel,Axar Patel,3,0,13,2,4.33,12,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
