season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2023.0,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,MG Bracewell,Michael Bracewell,19,18,33,1,1,105.55,False,False,"{'wickets': 6, 'runs': 83}",11.3,c Rana b Thakur,"<strong>gloved to short fine!</strong> Good catch by Rana tumbling forward. Thakur banged it in short again - this time to the left-hander - and pitched it just about on leg stump. Bracewell pulled, but the extra bounce played a part in him not timing it well. The ball ballooned up for a good take by the KKR captain",
2023.0,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,GJ Maxwell,Glenn Maxwell,5,7,9,1,0,71.42,False,False,"{'wickets': 3, 'runs': 54}",7.2, b Varun,"<strong>bowled him again!</strong> Once again it's the off stump that is uprooted. From the back of the hand, and on the shorter side of a length. That pitched just outside off, and turned in and bounced nicely enough for the bowler's liking, as Maxwell went swinging hard and across the line, but was completely foxed. He lost his shape, as Varun struck again",
2023.0,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,HV Patel,Harshal Patel,0,2,3,0,0,0.00,False,False,"{'wickets': 4, 'runs': 54}",7.4, b Varun,"<strong>another inside edge, and bowled him again!</strong> That was quicker from Varun too, and was another googly. That is now four bowleds. Bowls from the back of the hand - and the googly - on a good length outside off. Harshal goes pushing hard, as the turn in finds the gap between his bat and pad. This time it is the middle and leg stumps that are disturbed",
2023.0,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,Shahbaz Ahmed,Shahbaz Ahmed,1,5,6,0,0,20.00,False,False,"{'wickets': 5, 'runs': 61}",8.5,c Thakur b Narine,"<strong>picks deep point!</strong> That was actually well struck, as Shahbaz went reverse sweeping. The fielder in the deep moved a few steps to right to gobble that. Narine went much fuller this time, angling it into the left-hander, as the ball ended on off stump. Shahbaz rolled his wrists and struck nicely, only to unfortunately find the fielder",
2023.0,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,KD Karthik,Dinesh Karthik,9,8,23,1,0,112.50,False,False,"{'wickets': 8, 'runs': 86}",12.5,c Varun b Suyash Sharma,"<strong>another one finds short third!</strong> Suyash strikes again, as the mystery spinners continue to have a roll. This one was full and a bit loopy outside off, inviting the big loft from the batter, with Karthik going for it. The ball took off from the outside edge, and flew to short third's right for a simple take",
2023.0,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,Anuj Rawat,Anuj Rawat,1,5,5,0,0,20.00,False,False,"{'wickets': 7, 'runs': 84}",12.2,c Narine b Suyash Sharma,"<strong>finds short third!</strong> Impact Sub gets his counterpart. Top-edged to the fielder there, as he saw this full delivery tossed up just outside off. It hinted to turn away - as Suyash had good revs on the ball - with Rawat going for the big heave across the line. But he got a top edge, and found the fielder",
2023.0,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,DJ Willey,David Willey,20,20,28,2,0,100.00,False,True,{},,not out,,
2023.0,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,KV Sharma,Karn Sharma,1,3,11,0,0,33.33,False,False,"{'wickets': 9, 'runs': 96}",14.3,c Rana b Suyash Sharma,"An animated appeal by Suyash, and not given. The ball went to the slip fielder after Karn missed his sweep, and <b>KKR review</b>. That was bowled from the back of the hand, on a full length on middle and off. Karn swept but missed, and there looks like no bat involved. Ah, UltraEdge detects a faint bottom edge. But Karn is gone even then, since the ball had carried to slip. So he is given caught, and Suyash has his third",
2023.0,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,Akash Deep,Akash Deep,17,8,14,2,1,212.50,False,False,"{'wickets': 10, 'runs': 123}",17.4,c &amp; b Varun,"<strong>very good catch by Varun!</strong> He ended up where an imaginary midwicket fielder would have been, diving forward to complete the catch. There were two others rushing towards the ball, but Varun kept his eyes on it, not getting distracted by Gurbaz reaching so close to his left. The ball was flirted up right into the clouds, as Deep went heaving at this full ball, only to get a top edge. <b>KKR win by 81 runs</b>",
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,Anmolpreet Singh,Anmolpreet Singh,31,26,38,3,1,119.23,False,False,"{'wickets': 2, 'runs': 50}",7.5,lbw b Pandya,<b>An appeal for lbw and given out.</b> Faster one - 98.6kph - on middle and leg. Anmolpreet was looking to work it on the leg side but gets beaten and pinged on the back leg. Just above knee roll. He has once again reviewed it and the ball-tracking shows it was just clipping the leg stump. So it's umpire's call and Anmolpreet will have to walk back,
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,MA Agarwal,Mayank Agarwal,8,7,14,1,0,114.28,False,False,"{'wickets': 1, 'runs': 21}",2.5,c Stoinis b Pandya,"<B>taken at extra cover.</b> On a good length outside off, and Mayank went for the drive on the up. Ended up hitting it in the air. Stoinis leapt and took it overhead with both hands",
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,RA Tripathi,Rahul Tripathi,34,41,65,4,0,82.92,False,False,"{'wickets': 5, 'runs': 94}",17.2,c Mishra b Yash Thakur,short of length outside off. Tripathi looks to ramp it over short third but there's hardly any pace available to execute that shot. Ends up hitting it to the left of Mishra who dives full length to grab it with both hands,
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,AK Markram,Aiden Markram,0,1,2,0,0,0.00,True,False,"{'wickets': 3, 'runs': 50}",7.6, b Pandya,"<b>and he has been bowled first ball.</b> Was fired in around off, fuller than good length. Markram went for the drive but the ball spins away just enough to beat the bat and hit the outer half of the off stump. SRH in trouble, and Krunal will be on a hat-trick at the start of his next over",
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,HC Brook,Harry Brook,3,4,5,0,0,75.00,False,False,"{'wickets': 4, 'runs': 55}",8.6,st &dagger;Pooran b Ravi Bishnoi,<b>stumped!</b> By a mile. Brook uses his feet once again but Bishnoi has bowled it slightly shorter and outside off. Brook was nowhere near the pitch of the ball. Looks to push at it but gets beaten on the outside edge. An easy stumping for Pooran,
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,Washington Sundar,Washington Sundar,16,28,40,0,0,57.14,False,False,"{'wickets': 6, 'runs': 104}",18.3,c Hooda b Mishra,"tossed up on the stumps, looked like a googly. Washington's eyes lit up as he looks to clear long-on. Not enough power behind that and Hooda takes at the boundary line",
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,Abdul Samad,Abdul Samad,21,10,11,1,2,210.00,False,True,{},,not out,,
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,AU Rashid,Adil Rashid,4,3,3,1,0,133.33,False,False,"{'wickets': 7, 'runs': 108}",18.6,c Hooda b Mishra,"<B>Mishra picks up his second.</b> Tossed up outside off, 78.5kph. Rashid looks to clear long-off but hardly any power on it. Hooda walks in a couple of steps and accepts it",
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,Umran Malik,Umran Malik,0,0,1,0,0,-,False,False,"{'wickets': 8, 'runs': 109}",19.1,run out (Hooda/Unadkat),full and wider outside off. Dragged towards wide long-on. Malik charges back for the second but Hooda throws it on the bounce for Unadkat to break the stumps. Malik was well short,
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,B Kumar,Bhuvneshwar Kumar,0,0,4,0,0,-,False,True,{},,not out,,
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,KR Mayers,Kyle Mayers,13,14,22,2,0,92.85,False,False,"{'wickets': 1, 'runs': 35}",4.3,c Agarwal b Fazalhaq Farooqi,"<strong>taken at deep square leg!</strong> Some relief for SRH finally. It's a huge boundary there, and Mayers found the only fielder in the deep on the leg side. It was the third pull shot of the over from Mayers, who saw another good length delivery fired at him. He pulled it hard and flat too, but the boundary was too big for the ball to land beyond it",
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,KL Rahul,KL Rahul,35,31,74,4,0,112.90,True,False,"{'wickets': 4, 'runs': 114}",14.1,lbw b Rashid,"<strong>given out leg before wicket, as Rahul misses his reverse sweep!</strong> That looked plumb to the naked eye, but hang on... <strong>Rahul has reviewed</strong> even as he is walking back. Length ball ball flicked from the front of the hand on leg stump, as it turned away to end around middle. Rahul reverse swept but swung his bat early, with the ball passing his bottom edge. No bat involved there, as he is struck on what seems to be middle stump. Yup, that would have smacked the middle stump, and SRH get a consolation wicket",
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,DJ Hooda,Deepak Hooda,7,8,10,0,1,87.50,False,False,"{'wickets': 2, 'runs': 45}",5.6,c &amp; b Kumar,"<strong>great catch by Bhuvi!</strong> No reaction at all from the bowler despite nabbing it one-handed to his left. Bhuvi had to tumble to his left to grab that low, as he stuck his left hand out. He bowled what seemed like a legcutter on a good length on off, with Hooda jumping out again. Hooda ended up fending at it, and giving Bhuvi a catch. SRH fighting here",
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,KH Pandya,Krunal Pandya,34,23,33,4,1,147.82,False,False,"{'wickets': 3, 'runs': 100}",12.2,c &dagger;Anmolpreet Singh b Umran Malik,"<strong>outside edge, and the keeper takes it low to his left!</strong> Good length ball angled into the left-hander from around the wicket, and was very slightly wide of off. Pandya looked to fence that away, but got an outside edge, as the 149kph ball seemed to rush on to him",
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,MP Stoinis,Marcus Stoinis,10,13,22,2,0,76.92,False,True,{},,not out,,
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,R Shepherd,Romario Shepherd,0,1,3,0,0,0.00,False,False,"{'wickets': 5, 'runs': 114}",14.2,lbw b Rashid,"<strong>given out again, and reviewed again!</strong> Now this one was a big-turning googly after he got Rahul with a legspinner. This also looked like heading down leg, as Rashid bowls on a good length on off, only for the ball to end on leg stump. Shepherd was playing on off stump, with a massive gap between bat and pad, with the latter around leg. And guess what, it is <B>umpire's call</B> on clipping the top of leg. That was great turn there",
2023.0,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,N Pooran,Nicholas Pooran,11,6,7,1,1,183.33,False,True,{},,not out,,
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,RR,1,YBK Jaiswal,Yashasvi Jaiswal,60,31,47,11,1,193.54,False,False,"{'wickets': 1, 'runs': 98}",8.3,c &amp; b Mukesh Kumar,"<b>it's a miracle! AKA, a wicket!</b> Back of a length on middle, Jaiswal comes down the track trying to bully another cross bat shot over the leg side but cramps himself coming too close to the ball and this lobs up off a top edge over the middle of the pitch. Mukesh calls for it and takes a simple catch to end a rollicking opening stand.",
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,RR,1,JC Buttler,Jos Buttler,79,51,94,11,1,154.90,False,False,"{'wickets': 4, 'runs': 175}",18.3,c &amp; b Mukesh Kumar,"yorker on middle at 134 kph, jammed out back to the bowler. Mukesh fires back at Buttler for a runout chance at the stumps that misses. <strong>Warner is appealing for a catch believing this was not a bump ball. </strong> Indeed the replays show this was not jammed off into the ground but rather bounced first and came off the toe floating back to Mukesh. He juggled it initially before taking the catch on the rebound. It came back to Mukesh at rib height to his left and he stabbed at it initially to pop it further up into the air before taking it on a second effort. Rather than celebrating a catch though, he fired at the stumps for a runout. It was really Warner who appealed for the catch. Bizarre sequence but Buttler's innings finally ends.",
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,RR,1,SV Samson,Sanju Samson,0,4,7,0,0,0.00,True,False,"{'wickets': 2, 'runs': 103}",9.5,c Nortje b Kuldeep Yadav,"floated full on sixth stump, skies this a mile high but well short of the long-on rope. Nortje has a much less adventurous effort required for this compared to the theatrical drop on the run on the Buttler chance earlier. Just waits for it to come down into his hands at neck height 15 yards in from the rope for a simple catch.",
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,RR,1,R Parag,Riyan Parag,7,11,16,0,0,63.63,False,False,"{'wickets': 3, 'runs': 126}",13.5, b Powell,<b>bullseye!</b> Full on off stump tailing in a touch. Parag heaves across the line and misses. Middle and off stump are split apart halfway up.,
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,RR,1,SO Hetmyer,Shimron Hetmyer,39,21,32,1,4,185.71,False,True,{},,not out,,
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,RR,1,DC Jurel,Dhruv Jurel,8,3,7,0,1,266.66,False,True,{},,not out,,
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,PP Shaw,Prithvi Shaw,0,3,4,0,0,0.00,False,False,"{'wickets': 1, 'runs': 0}",0.3,c &dagger;Samson b Boult,"<strong>sensational one-handed catch from Samson!</strong> Full on fourth stump, Shaw goes to flick through mid-on, Samson is wrong-footed initially but recovers to fling himself to his right in front of slip and clings onto a low chance at shin height.",
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,DA Warner,David Warner,65,55,102,7,0,118.18,True,False,"{'wickets': 8, 'runs': 139}",18.6,lbw b Chahal,"good length ball on middle, Warner goes to reverse/switch hit this and misses off the chest while crouching low. Big lbw shout.... Umpire takes five seconds..... and finally raises the finger. <strong>Warner goes for DRS immediately.</strong> Again, he was hit in the torso after missing the shot, the question is how how was he hit there considering he was crouching low. Ball-tracking shows he was indeed crouched very low, as three reds light up on the projection.",
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,MK Pandey,Manish Pandey,0,1,3,0,0,0.00,False,False,"{'wickets': 2, 'runs': 0}",0.4,lbw b Boult,"full and swinging into middle, Pandey is hit low on the shins after he misses a flick and this is stone dead. Pandey turns and walks away before the umpire raises the finger.<strong> Warner has a chat with him to cajole him into using a review. </strong> Pandey's entire body language shows he knew he was very out. This is going to rub salt into the wound. No way was this missing the stumps. Indeed three full reds show up on ball-tracking with the ball crashing into leg stump after hitting him in front of middle. <strong>Delhi lose a review and Boult is on a hat-trick. </strong>",
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,RR Rossouw,Rilee Rossouw,14,12,24,2,0,116.66,False,False,"{'wickets': 3, 'runs': 36}",5.4,c Jaiswal b R Ashwin,"full on fourth stump, Rossouw goes for one of his bread and butter reverse sweeps, but this comes off more of a toe/cue shot that floats gently to cover on the ring. Sharp catch taken at ankle height diving forward by Jaiswal, who is having a terrific all-round match. Rossouw wanted to play that much more squarer than he did.",
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,Lalit Yadav,Lalit Yadav,38,24,35,5,0,158.33,False,False,"{'wickets': 4, 'runs': 100}",12.6, b Boult,"<b>drag on!</b> Fullish length ball angled in from around the wicket on fourth stump, Yadav goes for a big heave over midwicket and inside edges this onto his pads before it caroms back gently onto middle stump.",
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,AR Patel,Axar Patel,2,6,12,0,0,33.33,False,False,"{'wickets': 5, 'runs': 111}",14.5,st &dagger;Samson b Chahal,charges down the stumps to a ball dragged much wider outside off and with the length pulled back too. Axar gets nowhere remotely close to this and flails in vain missing badly. Simple stumping.,
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,R Powell,Rovman Powell,2,2,6,0,0,100.00,False,False,"{'wickets': 6, 'runs': 118}",15.3,c Hetmyer b R Ashwin,"full on the stumps, Powell tries to slog this but gets more wrists than biceps behind this shot trying to adjust to the spin on the carrom ball. It goes high to deep midwicket and a safe catch is taken two yards inside the rope by Hetmyer at chest height.",
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,Abishek Porel,Abishek Porel,7,9,18,1,0,77.77,False,False,"{'wickets': 7, 'runs': 138}",18.2,c Hetmyer b Chahal,"floated full on leg stump, slogs this out to deep midwicket but not much power behind the shot and it floats to Hetmyer coming in 10 yards off the rope, who takes the catch sliding forward on his knees.",
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,Kuldeep Yadav,Kuldeep Yadav,3,7,9,0,0,42.85,False,True,{},,not out,,
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,A Nortje,Anrich Nortje,0,1,3,0,0,0.00,False,False,"{'wickets': 9, 'runs': 140}",19.2, b Sandeep Sharma,"<strong>bullseye!</strong> Slower length ball skids on low toward leg stump at 109 kph, Nortje flails awkwardly over the ball with his shot and the ball pings the outer half of leg stump 3/4 of the way up.",
2023.0,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,Mukesh Kumar,Mukesh Kumar,1,1,3,0,0,100.00,False,True,{},,not out,,
2023.0,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,RG Sharma,Rohit Sharma,21,13,22,3,1,161.53,True,False,"{'wickets': 1, 'runs': 38}",3.6, b Deshpande,"<b>Terrific delivery from Deshpande</b>. He is pumped. Knocks over the off bail. On a back of a length, angling in, skidding in to breach the defences of Rohit. It straightens fairly late off the seam to square up Rohit and hit the top of off and middle. The bail landed about 5 yards short of the boundary at deep third, says Matt Roller from Wankhede",
2023.0,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,Ishan Kishan,Ishan Kishan,32,21,36,5,0,152.38,False,False,"{'wickets': 2, 'runs': 64}",6.4,c Pretorius b Jadeja,"<strong>Holes out to long-on</strong>. Jadeja strikes with his fourth ball. Digs it short, angling across off stump, Kishan dares to pull against the angle. He was aiming midwicket, but ends up mis-hitting it to Pretorius at long-on. Jadeja has been taken down by left-handers in the recent past, but this time he takes down Kishan at the Wankhede",
2023.0,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,C Green,Cameron Green,12,11,23,1,0,109.09,False,False,"{'wickets': 4, 'runs': 73}",8.2,c &amp; b Jadeja,"<strong>Jadeja holds onto this return catch.</strong> Pushed through outside off, on a fuller length, drilled back to Jadeja. The bowler was originally looking to take evasive action or rather throws his hands up in self defence. But he clings onto the return catch in the end. Jadeja and Santner have turned it around for CSK at the Wankhede",
2023.0,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,SA Yadav,Suryakumar Yadav,1,2,6,0,0,50.00,False,False,"{'wickets': 3, 'runs': 67}",7.2,c &dagger;Dhoni b Santner,"<b>Dhoni thinks he has his man</b>. Not given out caught behind. Dhoni calls for a review almost immediately. Has SKY nicked it? Pushed through flatter and quicker, skidding down the leg side. SKY shapes for a sweep. Seems like SKY has gloved this behind to Dhoni. UltraEdge detects a spike. Another low score for SKY",
2023.0,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,NT Tilak Varma,Tilak Varma,22,18,26,2,1,122.22,False,False,"{'wickets': 6, 'runs': 102}",12.6,lbw b Jadeja,"<strong>Jadeja has snagged another left-hander.</strong> Umpire Gaffney's finger goes up. Varma challenges the on-field out decision. Even quicker and fizzes off the surface, breaks in to beat the inside edge and strike the front pad below the knee-roll. It would've crashed into leg stump. Varma has to depart",
2023.0,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,Arshad Khan,Arshad Khan,2,4,4,0,0,50.00,False,False,"{'wickets': 5, 'runs': 76}",9.1,lbw b Santner,<strong>Thumps the pad and given out lbw.</strong> Varma chats with Arshad and MI decide against a review. Santner gets it to straighten enough from left-arm around and hit the pad in line with middle. The ball lobs off the pad to slip. Great reflexes from Rahane there,
2023.0,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,TH David,Tim David,31,22,35,1,2,140.90,False,False,"{'wickets': 8, 'runs': 131}",16.6,c Rahane b Deshpande,"<strong>6,4,6,and out!</strong> Deshpande is pumped once again. He has David holing out to Rahane at deep midwicket. Offcutter into the pitch, Deshpande hides it away from David who fetches it and ends up dragging the ball to the outfielder",
2023.0,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,T Stubbs,Tristan Stubbs,5,10,13,0,0,50.00,False,False,"{'wickets': 7, 'runs': 113}",15.6,c Gaikwad b Magala,"Maiden IPL wicket for Sisi. Welcome to the IPL. He takes down his SEC team-mate. Excellent tag-team work at the boundary. Pretorius takes the overhead catch with both hands at the edge of the long-off boundary. He then loses his balance and topples beyond the boundary, but has the presence of mind to lob the ball back to Gaikwad who is in the field of play. Slower full ball from Magala, he takes it away from the swinging arc, Stubbs can only slice it in the air",
2023.0,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,HR Shokeen,Hrithik Shokeen,18,13,20,3,0,138.46,False,True,{},,not out,,
2023.0,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,PP Chawla,Piyush Chawla,5,6,15,0,0,83.33,False,True,{},,not out,,
2023.0,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,DP Conway,Devon Conway,0,4,4,0,0,0.00,False,False,"{'wickets': 1, 'runs': 0}",0.4, b Behrendorff,<strong>Chopped-on and Mumbai Indians have struck early!</strong> Just what the hosts would have needed. A little bit late on the back of a length ball just outside off. He pushes at it tentatively and ends up inside-edging the ball back onto his stumps. That will get the crowd going.,
2023.0,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,RD Gaikwad,Ruturaj Gaikwad,40,36,80,2,1,111.11,False,True,{},,not out,,
2023.0,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,AM Rahane,Ajinkya Rahane,61,27,33,7,3,225.92,False,False,"{'wickets': 2, 'runs': 82}",7.6,c Yadav b Chawla,"<b>Oh, he has flogged that straight to long-on! </b> A hint of turn for Chawla on the length ball outside off. Seems like the ball came a touch slower to Rahane, who was looking to loft it much straighter. Gets it off the bottom of the blade and Suryakumar Yadav makes no mistake coming in.",
2023.0,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,S Dube,Shivam Dube,28,26,28,2,1,107.69,False,False,"{'wickets': 3, 'runs': 125}",14.2, b Kartikeya,"<strong>Another chop-on and Dube is a goner!</strong> Gets that length ball to skid quickly off the surface, angling into the batter. He stays back looking for a cut, but the ball is quite close to his body. Ends up inside-edging back onto his stumps. Celebrates in his own style, does Kartikeya.",
2023.0,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,AT Rayudu,Ambati Rayudu,20,16,16,3,0,125.00,False,True,{},,not out,,
2023.0,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,WP Saha,Wriddhiman Saha,17,17,24,3,0,100.00,False,False,"{'wickets': 1, 'runs': 33}",4.2,c Jagadeesan b Narine,"<strong>taken this time, brilliantly by Jagadeesan!</strong> Full delivery at the stumps and Saha looks to sweep it away. He gets down on one knee but the ball seems to stick in the surface ever so slightly. The ball skews off the top edge and lobs up towards mid wicket, where Jagadeesan runs backwards and completes a superb take!",
2023.0,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,Shubman Gill,Shubman Gill,39,31,55,5,0,125.80,False,False,"{'wickets': 2, 'runs': 100}",11.4,c Yadav b Narine,"<strong>holes out to long on!</strong> Length delivery hung outside off stump, and it forces Gill to fetch it. He advances and tries to go over long on but because he has to reach out for it, he ends up chalking it. Umesh settles himself under the high ball at long on, and does the rest!",
2023.0,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,B Sai Sudharsan,Sai Sudharsan,53,38,64,3,2,139.47,False,False,"{'wickets': 4, 'runs': 153}",17.3,c sub (AS Roy) b Narine,"<strong>and Sudharsan perishes in that pursuit!</strong> Back of a length delivery outside off stump that hurries onto Sudharsan. He comes down the track and looks to clear long off but does not get the power or the elevation. Arrows it straight to Anukul at long off, who makes no mistake!",
2023.0,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,A Manohar,Abhinav Manohar,14,8,13,3,0,175.00,False,False,"{'wickets': 3, 'runs': 118}",13.3, b Suyash Sharma,"<strong>what a ripper!</strong> Googly on a length on off stump. Manohar does not quite pick it and goes searching for it. He leaves a gap between bat and pad, and then sees the ball rip through that gap. It kisses the outside of the front pad before smashing into the stumps! Suyash is over the moon, and why should he not be!",
2023.0,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,V Shankar,Vijay Shankar,63,24,33,4,5,262.50,False,True,{},,not out,,
2023.0,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,DA Miller,David Miller,2,3,13,0,0,66.66,False,True,{},,not out,,
