season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2019.0,1178413,SRH v KKR,SRH,KKR,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,PP Chawla,Piyush Chawla,3.0,0,38,0,12.66,5,3,3,0,0,False,https://www.espncricinfo.com/ci/content/player/32966.html
2019.0,1178413,SRH v KKR,SRH,KKR,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,SP Narine,Sunil Narine,4.0,0,34,0,8.5,7,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2019.0,1178413,SRH v KKR,SRH,KKR,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,KC Cariappa,KC Cariappa,2.0,0,34,0,17.0,1,2,3,1,0,False,https://www.espncricinfo.com/ci/content/player/777537.html
2019.0,1178413,SRH v KKR,SRH,KKR,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,AD Russell,Andre Russell,1.0,0,8,0,8.0,1,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2019.0,1178414,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,DL Chahar,Deepak Chahar,4.0,0,25,2,6.25,16,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/447261.html
2019.0,1178414,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,SN Thakur,Shardul Thakur,4.0,0,40,0,10.0,8,4,2,1,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
2019.0,1178414,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,RA Jadeja,Ravindra Jadeja,4.0,0,29,2,7.25,8,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
2019.0,1178414,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,DJ Bravo,Dwayne Bravo,4.0,0,34,2,8.5,7,5,0,0,0,False,https://www.espncricinfo.com/ci/content/player/51439.html
2019.0,1178414,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Imran Tahir,Imran Tahir,4.0,0,31,1,7.75,7,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/40618.html
2019.0,1178414,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,DW Steyn,Dale Steyn,4.0,0,29,2,7.25,8,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/47492.html
2019.0,1178414,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,NA Saini,Navdeep Saini,4.0,0,24,1,6.0,15,2,1,0,1,False,https://www.espncricinfo.com/ci/content/player/700167.html
2019.0,1178414,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,UT Yadav,Umesh Yadav,4.0,0,47,2,11.75,11,4,4,1,0,False,https://www.espncricinfo.com/ci/content/player/376116.html
2019.0,1178414,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,P Negi,Pawan Negi,1.0,0,7,0,7.0,2,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/530773.html
2019.0,1178414,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,MP Stoinis,Marcus Stoinis,3.0,0,20,0,6.66,8,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/325012.html
2019.0,1178414,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,YS Chahal,Yuzvendra Chahal,4.0,0,24,1,6.0,7,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2019.0,1178415,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,I Sharma,Ishant Sharma,4.0,0,29,1,7.25,12,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/236779.html
2019.0,1178415,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,K Rabada,Kagiso Rabada,4.0,0,37,2,9.25,8,4,1,1,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2019.0,1178415,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,AR Patel,Axar Patel,4.0,0,39,1,9.75,5,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2019.0,1178415,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,A Mishra,Amit Mishra,3.0,0,28,0,9.33,3,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/31107.html
2019.0,1178415,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,CH Morris,Chris Morris,4.0,0,41,1,10.25,6,5,1,1,0,False,https://www.espncricinfo.com/ci/content/player/439952.html
2019.0,1178415,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,SE Rutherford,Sherfane Rutherford,1.0,0,16,0,16.0,1,3,0,2,0,False,https://www.espncricinfo.com/ci/content/player/914541.html
2019.0,1178415,RR v DC,RR,DC,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,STR Binny,Stuart Binny,1.0,0,3,0,3.0,3,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/27223.html
2019.0,1178415,RR v DC,RR,DC,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,DS Kulkarni,Dhawal Kulkarni,4.0,0,51,1,12.75,4,6,2,0,0,False,https://www.espncricinfo.com/ci/content/player/277955.html
2019.0,1178415,RR v DC,RR,DC,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,JD Unadkat,Jaydev Unadkat,3.2,0,36,0,10.8,4,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/390484.html
2019.0,1178415,RR v DC,RR,DC,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,S Gopal,Shreyas Gopal,4.0,0,47,2,11.75,8,6,2,0,1,False,https://www.espncricinfo.com/ci/content/player/344580.html
2019.0,1178415,RR v DC,RR,DC,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,JC Archer,Jofra Archer,4.0,0,31,0,7.75,8,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/669855.html
2019.0,1178415,RR v DC,RR,DC,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,R Parag,Riyan Parag,3.0,0,25,1,8.33,4,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1079434.html
2019.0,1178416,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,DL Chahar,Deepak Chahar,4.0,0,30,1,7.5,11,4,0,2,0,False,https://www.espncricinfo.com/ci/content/player/447261.html
2019.0,1178416,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Harbhajan Singh,Harbhajan Singh,4.0,0,39,2,9.75,9,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/29264.html
2019.0,1178416,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,RA Jadeja,Ravindra Jadeja,4.0,0,33,0,8.25,5,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
2019.0,1178416,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,DJ Bravo,Dwayne Bravo,4.0,0,34,0,8.5,4,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/51439.html
2019.0,1178416,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Imran Tahir,Imran Tahir,4.0,0,38,0,9.5,5,0,3,0,0,False,https://www.espncricinfo.com/ci/content/player/40618.html
2019.0,1178416,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,B Kumar,Bhuvneshwar Kumar,4.0,1,18,1,4.5,15,3,0,0,0,True,https://www.espncricinfo.com/ci/content/player/326016.html
2019.0,1178416,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,KK Ahmed,Khaleel Ahmed,4.0,0,26,0,6.5,12,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/942645.html
2019.0,1178416,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Shakib Al Hasan,Shakib Al Hasan,4.0,0,27,0,6.75,7,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/56143.html
2019.0,1178416,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Sandeep Sharma,Sandeep Sharma,3.5,0,54,1,14.08,4,6,3,1,0,False,https://www.espncricinfo.com/ci/content/player/438362.html
2019.0,1178416,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Rashid Khan,Rashid Khan,4.0,0,44,1,11.0,7,5,2,1,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2019.0,1178417,RCB v KXIP,RCB,KXIP,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,AS Rajpoot,Ankit Rajpoot,4.0,0,46,0,11.5,8,5,2,0,2,False,https://www.espncricinfo.com/ci/content/player/591650.html
2019.0,1178417,RCB v KXIP,RCB,KXIP,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Mohammed Shami,Mohammed Shami,4.0,0,53,1,13.25,10,6,4,1,0,False,https://www.espncricinfo.com/ci/content/player/481896.html
2019.0,1178417,RCB v KXIP,RCB,KXIP,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,M Ashwin,Murugan Ashwin,4.0,0,31,1,7.75,7,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/528067.html
2019.0,1178417,RCB v KXIP,RCB,KXIP,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,R Ashwin,Ravichandran Ashwin,4.0,0,15,1,3.75,10,0,0,0,0,True,https://www.espncricinfo.com/ci/content/player/26421.html
2019.0,1178417,RCB v KXIP,RCB,KXIP,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,GC Viljoen,Hardus Viljoen,4.0,0,51,1,12.75,6,3,4,2,0,False,https://www.espncricinfo.com/ci/content/player/375126.html
2019.0,1178417,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,TG Southee,Tim Southee,3.0,0,33,0,11.0,7,7,0,1,0,False,https://www.espncricinfo.com/ci/content/player/232364.html
2019.0,1178417,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,UT Yadav,Umesh Yadav,4.0,0,36,3,9.0,11,3,2,3,0,False,https://www.espncricinfo.com/ci/content/player/376116.html
2019.0,1178417,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,NA Saini,Navdeep Saini,4.0,0,33,2,8.25,10,6,0,0,0,False,https://www.espncricinfo.com/ci/content/player/700167.html
2019.0,1178417,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,YS Chahal,Yuzvendra Chahal,2.0,0,27,0,13.5,2,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2019.0,1178417,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,MP Stoinis,Marcus Stoinis,2.0,0,13,1,6.5,3,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/325012.html
2019.0,1178417,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,MM Ali,Moeen Ali,3.0,0,22,1,7.33,6,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/8917.html
2019.0,1178417,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,Washington Sundar,Washington Sundar,2.0,0,21,0,10.5,6,0,3,0,0,False,https://www.espncricinfo.com/ci/content/player/719715.html
2019.0,1178418,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,VR Aaron,Varun Aaron,4.0,1,20,2,5.0,17,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/360911.html
2019.0,1178418,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,O Thomas,Oshane Thomas,4.0,0,32,1,8.0,8,3,1,0,1,False,https://www.espncricinfo.com/ci/content/player/914567.html
2019.0,1178418,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,JC Archer,Jofra Archer,4.0,0,28,0,7.0,12,0,3,1,0,False,https://www.espncricinfo.com/ci/content/player/669855.html
2019.0,1178418,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,S Gopal,Shreyas Gopal,3.0,0,31,1,10.33,9,4,2,0,0,False,https://www.espncricinfo.com/ci/content/player/344580.html
2019.0,1178418,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,R Parag,Riyan Parag,1.0,0,7,0,7.0,2,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1079434.html
2019.0,1178418,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,JD Unadkat,Jaydev Unadkat,4.0,0,50,1,12.5,7,4,4,1,0,False,https://www.espncricinfo.com/ci/content/player/390484.html
2019.0,1178418,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,CR Brathwaite,Carlos Brathwaite,2.0,0,16,0,8.0,6,2,0,3,0,False,https://www.espncricinfo.com/ci/content/player/457249.html
2019.0,1178418,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,M Prasidh Krishna,Prasidh Krishna,3.2,0,43,1,12.9,5,4,3,1,0,False,https://www.espncricinfo.com/ci/content/player/917159.html
2019.0,1178418,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,AD Russell,Andre Russell,3.0,0,32,1,10.66,5,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2019.0,1178418,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,SP Narine,Sunil Narine,4.0,0,25,2,6.25,10,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2019.0,1178418,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Y Prithvi Raj,Prithvi Raj,2.0,0,28,0,14.0,3,4,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1121579.html
2019.0,1178418,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,PP Chawla,Piyush Chawla,4.0,0,20,3,5.0,14,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/32966.html
2019.0,1178418,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,N Rana,Nitish Rana,1.0,0,13,0,13.0,2,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/604527.html
2019.0,1178419,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,DL Chahar,Deepak Chahar,4.0,0,46,1,11.5,7,6,1,1,0,False,https://www.espncricinfo.com/ci/content/player/447261.html
2019.0,1178419,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Harbhajan Singh,Harbhajan Singh,4.0,0,23,0,5.75,13,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/29264.html
2019.0,1178419,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Imran Tahir,Imran Tahir,4.0,0,37,1,9.25,6,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/40618.html
2019.0,1178419,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,DJ Bravo,Dwayne Bravo,4.0,0,35,0,8.75,7,3,1,2,0,False,https://www.espncricinfo.com/ci/content/player/51439.html
2019.0,1178419,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,MJ Santner,Mitchell Santner,4.0,0,13,2,3.25,15,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/502714.html
2019.0,1178419,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,SL Malinga,Lasith Malinga,3.4,0,37,4,10.09,8,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/49758.html
2019.0,1178419,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,KH Pandya,Krunal Pandya,3.0,0,7,2,2.33,12,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/471342.html
2019.0,1178419,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,HH Pandya,Hardik Pandya,2.0,0,22,1,11.0,5,2,1,1,1,False,https://www.espncricinfo.com/ci/content/player/625371.html
2019.0,1178419,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,JJ Bumrah,Jasprit Bumrah,3.0,0,10,2,3.33,12,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/625383.html
2019.0,1178419,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,RD Chahar,Rahul Chahar,4.0,0,21,0,5.25,7,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1064812.html
2019.0,1178419,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,AS Roy,Anukul Roy,2.0,0,11,1,5.5,4,0,0,3,0,False,https://www.espncricinfo.com/ci/content/player/1079839.html
2019.0,1178420,RR v SRH,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,VR Aaron,Varun Aaron,4.0,0,36,2,9.0,9,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/360911.html
2019.0,1178420,RR v SRH,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,O Thomas,Oshane Thomas,4.0,0,28,2,7.0,8,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/914567.html
2019.0,1178420,RR v SRH,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,S Gopal,Shreyas Gopal,4.0,0,30,2,7.5,8,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/344580.html
2019.0,1178420,RR v SRH,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,JD Unadkat,Jaydev Unadkat,4.0,0,26,2,6.5,4,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/390484.html
2019.0,1178420,RR v SRH,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,R Parag,Riyan Parag,3.0,0,24,0,8.0,1,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1079434.html
2019.0,1178420,RR v SRH,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,STR Binny,Stuart Binny,1.0,0,10,0,10.0,1,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/27223.html
2019.0,1178420,RR v SRH,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,B Kumar,Bhuvneshwar Kumar,4.0,0,22,0,5.5,14,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2019.0,1178420,RR v SRH,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,Shakib Al Hasan,Shakib Al Hasan,3.1,0,26,1,8.21,5,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/56143.html
2019.0,1178420,RR v SRH,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,Rashid Khan,Rashid Khan,4.0,0,30,1,7.5,10,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2019.0,1178420,RR v SRH,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,KK Ahmed,Khaleel Ahmed,4.0,0,33,1,8.25,7,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/942645.html
2019.0,1178420,RR v SRH,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,S Kaul,Siddarth Kaul,4.0,0,48,0,12.0,8,4,3,2,0,False,https://www.espncricinfo.com/ci/content/player/326017.html
2019.0,1178421,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Delhi,India,1,UT Yadav,Umesh Yadav,4.0,0,39,1,9.75,8,6,1,0,0,False,https://www.espncricinfo.com/ci/content/player/376116.html
2019.0,1178421,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Washington Sundar,Washington Sundar,4.0,0,29,1,7.25,7,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/719715.html
2019.0,1178421,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Delhi,India,1,YS Chahal,Yuzvendra Chahal,4.0,0,41,2,10.25,10,2,4,0,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2019.0,1178421,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Delhi,India,1,NA Saini,Navdeep Saini,4.0,0,44,1,11.0,10,5,3,0,0,False,https://www.espncricinfo.com/ci/content/player/700167.html
2019.0,1178421,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Delhi,India,1,MP Stoinis,Marcus Stoinis,3.0,0,24,0,8.0,3,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/325012.html
2019.0,1178421,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Delhi,India,1,S Dube,Shivam Dube,1.0,0,5,0,5.0,1,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/714451.html
2019.0,1178421,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,I Sharma,Ishant Sharma,4.0,0,40,1,10.0,9,5,2,0,0,False,https://www.espncricinfo.com/ci/content/player/236779.html
2019.0,1178421,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,AR Patel,Axar Patel,4.0,0,26,1,6.5,8,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2019.0,1178421,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,S Lamichhane,Sandeep Lamichhane,3.0,0,36,0,12.0,1,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/960361.html
2019.0,1178421,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,K Rabada,Kagiso Rabada,4.0,0,31,2,7.75,10,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2019.0,1178421,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,A Mishra,Amit Mishra,4.0,0,29,2,7.25,8,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/31107.html
2019.0,1178421,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,SE Rutherford,Sherfane Rutherford,1.0,0,6,1,6.0,1,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/914541.html
2019.0,1178422,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,BB Sran,Barinder Sran,2.0,0,27,0,13.5,4,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/537126.html
2019.0,1178422,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,KH Pandya,Krunal Pandya,3.0,0,27,0,9.0,5,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/471342.html
2019.0,1178422,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,SL Malinga,Lasith Malinga,4.0,0,48,0,12.0,7,7,2,0,0,False,https://www.espncricinfo.com/ci/content/player/49758.html
2019.0,1178422,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,JJ Bumrah,Jasprit Bumrah,4.0,0,44,0,11.0,6,4,2,1,1,False,https://www.espncricinfo.com/ci/content/player/625383.html
2019.0,1178422,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,RD Chahar,Rahul Chahar,4.0,0,54,1,13.5,7,2,6,1,0,False,https://www.espncricinfo.com/ci/content/player/1064812.html
2019.0,1178422,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,HH Pandya,Hardik Pandya,3.0,0,31,1,10.33,8,1,3,3,0,False,https://www.espncricinfo.com/ci/content/player/625371.html
2019.0,1178422,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,S Sandeep Warrier,Sandeep Warrier,4.0,0,29,0,7.25,11,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/592735.html
2019.0,1178422,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,SP Narine,Sunil Narine,4.0,0,44,2,11.0,8,4,3,0,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2019.0,1178422,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,HF Gurney,Harry Gurney,4.0,0,37,2,9.25,9,4,2,0,0,False,https://www.espncricinfo.com/ci/content/player/244639.html
2019.0,1178422,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,AD Russell,Andre Russell,4.0,0,25,2,6.25,10,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2019.0,1178422,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,PP Chawla,Piyush Chawla,4.0,0,57,1,14.25,6,3,6,0,0,False,https://www.espncricinfo.com/ci/content/player/32966.html
2019.0,1178423,SRH v KXIP,SRH,KXIP,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Arshdeep Singh,Arshdeep Singh,4.0,0,42,1,10.5,7,6,0,3,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2019.0,1178423,SRH v KXIP,SRH,KXIP,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Mujeeb Ur Rahman,Mujeeb Ur Rahman,4.0,0,66,0,16.5,4,5,4,3,0,False,https://www.espncricinfo.com/ci/content/player/974109.html
2019.0,1178423,SRH v KXIP,SRH,KXIP,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Mohammed Shami,Mohammed Shami,4.0,0,36,2,9.0,4,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/481896.html
